GEOID,tri
060590992442,0.0
060590992451,8.775
060590992452,8.775
060590994021,10.344
060590994022,12.166
060590756055,20.881
060590994024,13.153
060590994041,5.385
060190055202,12.247
060190029063,0.0
060190031025,10.198
060710109024,318.926
060710127001,33.941
060710022041,63.898
060710020271,69.656
060710011013,43.0
060710015031,44.317
060710008253,55.227
060590994042,4.583
060590994051,3.162
060590994052,9.327
060590995131,1.732
060590995132,1.732
060590995141,0.0
060590995142,1.0
060590995143,1.0
060590995144,1.0
060670096343,2.646
060670047012,1.414
060670071062,2.236
060670074333,16.492
060670082083,11.0
060670092012,8.485
060510002001,179.173
060510002003,62.113
060510002007,127.401
060510002002,88.499
060510001024,0.0
060590996011,13.266
060590996012,12.0
060591100011,5.568
060591100012,7.874
060591100031,14.107
060591100032,12.042
060591100042,8.485
060591101143,9.798
060510002004,316.021
060230011014,43.29
060230013001,1.0
060230115003,455.557
060230109021,407.405
060239400002,931.24
060239901000,1.414
060855106003,18.601
060855044211,47.739
060855044213,22.113
060591101151,8.246
060591101152,7.071
060591101153,1.732
060591101161,0.0
060591101162,6.928
060855044152,35.567
060855044183,35.567
060855028002,21.071
060855029061,22.65
060855068043,158.003
060855119152,23.473
060855120323,14.036
060552007051,75.339
060552007063,60.083
060552007062,44.125
060552007041,40.927
060710066042,46.163
060710074092,63.49
060710074093,59.33
060552007031,46.109
060552006022,7.416
060750176015,52.326
060750615004,29.933
060750615005,45.749
060750217003,149.903
060750230013,25.298
060750231022,70.306
060750231032,143.656
060750263032,158.458
060750332042,36.428
060750428002,143.304
060750479012,105.556
060710074073,57.114
060710074102,84.362
060710074081,57.114
060710074082,31.969
060759802001,149.322
061110076144,73.048
061110080023,114.004
061110086003,2.828
061110091003,6.633
061130107034,3.873
061130112043,4.0
061130112052,5.099
061130101011,6.164
060014048002,130.369
060014049001,60.05
060014049002,60.05
060014049003,34.814
060014049004,60.05
060014082001,152.859
060014082002,133.387
060014082003,55.426
060014083001,210.988
060014216001,230.128
060014216003,234.625
060530101011,3.464
060530105013,44.71
060530141072,85.112
060530135003,50.744
060530141043,48.135
060530141073,86.954
060530005011,4.472
060530105052,14.765
060650432503,0.0
060710020352,62.233
060710020331,56.187
060710020222,138.043
060710113001,188.287
060710121031,105.636
060710040012,108.337
060014216004,211.863
060014217001,196.911
060014217002,115.46
060014218001,54.47
060014218002,54.47
060014219001,35.199
060014261003,149.195
060650432504,0.0
060650432505,0.0
060650432521,1.0
060650432543,122.931
060650432561,1.0
060650445201,28.513
060014261004,93.29
060014261006,157.911
060014332001,35.986
060014332004,26.115
060014333001,35.986
060650446051,63.75
060650446061,89.844
060650302005,64.885
060650308005,6.245
060650452242,17.72
060650452261,9.0
060650452262,8.246
060650452331,13.077
060650452332,14.491
060014426021,26.665
060014379001,79.221
060014380002,125.387
060014381001,10.817
060014381002,78.301
060014381004,37.921
060014381006,37.921
060710100041,61.587
060710100042,63.388
060710100102,49.204
060650453041,28.81
060650453042,14.595
060650453043,17.0
060650456044,19.157
060659412002,23.728
060659413001,23.979
060659413002,27.148
060659414001,35.157
060659414002,40.311
060014424001,4.123
060014424002,4.123
060014424003,9.11
060014507412,46.925
060014507413,45.508
060133020061,1.414
060650406072,24.062
060890107032,0.0
060890108033,0.0
060890106024,101.789
060890106023,33.481
060014507421,70.81
060014507422,75.299
060133800003,18.655
060133800001,0.0
060133810001,36.401
060610210441,9.747
060610210353,6.325
060610237001,17.146
060610214012,8.307
060890106021,8.0
060133810002,36.401
060890107042,31.113
060890108062,21.166
060890117011,21.424
060890114022,18.166
060890112091,16.401
060890114013,19.365
060890106022,35.553
060710067001,22.204
060710067002,22.204
060710067003,28.107
060710067004,28.107
060710125004,30.017
060890106012,39.875
060890111001,14.142
060890112093,19.647
060890114012,18.166
060890117012,37.363
060890107031,4.472
060890107041,16.733
060710040042,121.828
060710036061,39.192
060710076033,63.49
060710076031,26.458
060710076042,46.228
060710076043,30.033
060890108032,4.69
060890108031,1.0
060190054091,0.0
060190025014,0.0
060190025013,0.0
060190027022,1.0
060190027023,1.0
060190018001,0.0
060190009011,11.662
060710044042,38.367
060710046034,241.363
060710123001,86.741
060710100243,231.601
060710091171,35.299
060710104021,104.952
060710104092,83.247
060373017011,30.249
060373017012,67.417
060190014111,0.0
060190029051,0.0
060190031043,6.403
060190035002,0.0
060190051003,0.0
060190056084,9.327
060190040023,2.236
060190038082,12.49
060190072022,10.724
060190040021,2.828
060190042082,2.0
060190042081,2.236
060770032171,1.0
060770041021,3.317
060770051092,3.162
060770051292,2.646
060770008011,2.0
060770008012,2.0
060770008013,2.0
060230011011,23.749
060230011012,20.322
060230011013,18.083
060230109011,55.606
060230109012,18.682
060230109013,7.937
060855117042,93.627
060855045042,6.708
060855029103,13.638
060855093041,23.13
060855115003,19.105
060855120432,22.204
060855032122,12.961
060855035072,6.708
060855033362,37.323
060855033292,56.258
060552006023,9.849
060552006021,10.677
060552006011,8.307
060552008042,74.074
060552011012,103.788
060552007072,43.555
060552010071,14.9
061050003001,303.544
060710073061,52.106
060710087064,112.592
061050002001,367.094
060759805011,133.132
060759901000,0.0
060710114013,114.022
060710116003,25.04
060719802001,14.933
060710114014,86.487
060710091102,36.497
060710111014,277.2
060710109025,223.696
060710110022,314.35
060710109022,226.738
060710091083,58.0
060710091191,52.536
060710091193,40.361
060710091192,83.785
060710038043,56.356
061130102033,3.606
061130103021,3.606
061130103101,4.899
061130103102,6.083
061130103122,3.317
061130103123,4.359
060530126001,154.224
060530118011,121.487
060530122002,86.012
060530123021,86.012
060530005022,6.164
060530145001,5.568
060530148002,16.583
060650420131,7.937
060650420132,15.1
060650420142,25.652
060650432562,6.164
060730083011,75.353
060650432563,1.0
060650432571,66.753
060650432572,57.472
060650432621,0.0
060650432622,51.682
060650316013,9.327
060590762041,10.63
060590762051,18.248
060650401012,238.611
060650401021,115.508
060650403013,69.448
060650403014,135.628
060650456062,19.672
060650456081,9.434
060590762052,16.882
060590762061,29.12
060590762063,19.925
060590992041,11.489
060590992042,13.416
060590992043,8.888
060590992121,12.845
060590992122,13.153
060650456091,6.928
060650456093,7.28
060650465001,76.459
060650408211,5.099
060650432352,11.045
060650432522,77.962
060590992123,12.845
060590992124,13.153
060590992141,1.732
060590992142,1.732
060590992262,10.296
060590992271,11.225
060590992272,4.243
060590992273,4.243
060590992291,5.657
060650432702,43.543
060650432711,45.738
060190058021,7.746
060190058022,8.66
060190059111,10.0
060190054092,0.0
060190066022,0.0
060590992292,2.0
060590992462,2.0
060590992463,1.732
060590992472,12.124
060590992482,12.0
060590992491,12.0
060590992492,14.071
060590992502,1.732
060190055241,14.071
060190055181,15.556
060610210391,13.0
060610231002,16.823
060610236001,35.299
060610237002,31.496
060610236002,33.69
060590992511,0.0
060590992512,5.099
060590994053,10.817
060590994061,8.832
060590994062,1.732
060590994071,7.0
060590994081,4.899
060590994082,4.899
060590994101,7.483
060590994102,9.22
060590994103,7.483
060190059122,9.95
060190055173,0.0
060190055221,12.329
060190055223,11.446
060190055224,11.489
060190064053,490.695
060190059071,10.909
060190059061,22.935
060890121022,37.497
060890122004,34.699
060890126013,124.908
060890127011,394.873
060590994111,8.246
060590996013,13.266
060590996014,10.1
060590996021,6.325
060590996032,0.0
060590996033,0.0
060590996034,7.0
060590996042,4.796
060590996051,9.849
060190059052,7.348
060190059091,5.745
060190059072,8.66
060190059092,8.832
060190085011,0.0
060190085013,0.0
060710114031,90.951
060710087065,86.284
060890127014,43.863
060591100043,15.524
060591100044,8.485
060591100051,4.69
060591100052,4.69
060591100061,0.0
060591100062,0.0
060591100071,0.0
060591101163,9.798
060710091162,13.454
060710091163,12.806
060710001163,117.847
060710099112,25.768
060710099043,28.249
060710019032,2.236
060591101171,0.0
060591101173,0.0
060591101174,0.0
060591101182,0.0
060591102011,11.446
060591102012,13.115
060591102013,10.344
060591106051,90.261
060591106053,25.729
060710099101,32.833
060710104131,97.453
060710108043,160.686
060710091181,34.814
060710104153,114.333
060710100203,33.66
060710100202,59.313
060590218161,78.262
060591106054,25.729
060591106055,77.544
060591106061,28.231
060591106062,28.231
060591106071,32.357
060710104222,29.95
060710020372,34.191
060710006062,29.292
060710021012,92.833
060710020313,77.006
060710036111,42.837
060590117212,23.622
060590995111,1.732
060590630073,64.428
060710097114,84.309
060710036032,33.66
060710010013,46.141
060710031023,32.665
060710040011,27.821
060710079041,82.632
060230115001,172.893
060230116002,529.756
060855050091,2.828
060855050081,2.449
060855050082,2.828
060855050013,3.606
060855050015,3.606
060855053051,13.191
060855085072,17.464
060855035071,6.325
060855038024,68.688
060855039032,33.196
060855039031,37.921
060014093001,20.298
060014201003,96.633
060014050001,149.195
060014050003,56.4
060855043202,24.145
060855044102,17.088
060552010062,26.87
060552010032,66.363
060552010072,10.149
060552010061,26.87
060552016022,166.892
060014051001,74.391
060014051002,74.391
060014051003,62.418
060014083002,179.611
060014083003,179.611
060014083004,106.231
060552016024,49.386
060552010042,37.296
061050001012,286.489
061050001022,111.494
061050001013,150.811
061050004001,313.594
061050001021,612.912
060330004004,33.66
060014083005,133.387
060014084001,67.38
060014084003,67.38
060014085002,67.38
060014219002,35.199
060014219003,39.268
060014219004,39.268
060014220001,18.708
060014221002,39.37
060014262001,117.563
060014262002,93.29
060014262003,41.17
060014271001,26.249
060014271003,16.613
060014272001,12.0
060014272002,12.0
060014272003,0.0
061130104021,2.0
061130105053,2.0
061130105101,3.606
061130105103,3.742
061130105111,4.796
060014333005,15.297
060014334001,17.436
060014334004,10.296
060014335001,14.283
060014382012,4.243
060014383001,4.243
060014383002,4.243
060373019001,62.282
060373019002,104.719
060373019003,77.24
061130105121,2.449
060590626451,130.664
060590626443,65.795
060014384001,5.292
060014424004,7.416
060014425001,4.472
060014425002,5.292
060014425003,4.0
060014425004,22.738
060373019004,62.282
060530116022,197.051
060530119003,128.312
060650420143,24.698
060590627025,66.581
060014511021,35.889
060014512011,8.0
060014512012,17.916
060133810003,31.559
060133810004,31.559
060133810005,28.862
060650422103,135.51
060650422141,244.229
060650422171,130.154
060650422172,12.247
060650422173,44.136
060650422174,105.523
060650432641,1.732
060450107004,53.17
060450114006,286.507
060133820001,44.057
060133820002,44.057
060133820003,50.07
060133820004,38.665
060650432642,1.414
060650432651,1.732
060650432652,32.296
060650409013,0.0
060650409023,169.452
060650411012,0.0
060650411013,6.856
060650411022,35.426
060650413011,5.196
060650413012,3.162
060650413021,4.243
060650466011,13.82
060650436011,11.576
060650436012,11.314
060650436021,13.454
060650436022,11.662
060650445161,71.896
060650514003,25.515
060659404001,7.681
060659405001,771.364
060710091173,15.843
060710120023,88.532
060710120024,50.12
060710002032,52.0
060710092013,333.161
060610233001,7.416
060610224001,36.524
060610210461,11.79
060610231003,12.728
060610211081,21.401
060610211282,30.463
060710001071,45.782
060710008173,80.125
060710002012,65.345
060830029224,23.087
060830031021,175.67
060710003041,39.749
060710003042,30.725
060710003034,33.779
060710026011,38.704
060710025013,33.571
060710035071,43.635
061110020001,352.135
061110020002,217.428
061110021021,188.873
061110022001,77.511
061110022002,89.705
061110023001,89.705
061110023002,135.51
060830001014,83.433
060710026012,57.619
060710040031,102.494
060710066011,43.243
060710049002,30.397
060710043013,43.806
060710061007,160.346
060710045091,264.7
060710065003,23.431
060710066031,24.228
060710071043,72.712
060710071064,46.915
060710072003,30.332
060710083014,115.213
060710074072,65.772
060710100161,32.787
060710100212,39.064
060710120012,80.492
060710013051,53.273
060710100133,41.292
060710008263,67.565
060710013111,49.447
060710013122,46.293
060710023012,48.662
060710033011,35.171
060710035072,32.296
060710036122,42.837
060710041042,148.899
060710042014,37.802
060710046044,167.239
060710057012,49.0
060330008023,44.249
060330010004,163.869
060330012001,251.688
060855123081,183.049
060855120523,55.812
060855038042,37.921
060855043182,4.472
060855126042,2.449
060855064011,11.79
060855062031,15.199
060855062033,16.155
060855063053,20.05
060855063054,16.852
060855120393,51.02
060855045044,14.353
060855044143,14.107
060855050061,5.831
060373021021,50.902
060373021022,34.598
060373021023,34.598
060552017003,251.637
060552010052,62.809
060552010041,36.878
060552002032,10.44
060552014021,80.405
060552016012,54.489
060590762081,60.951
060590762082,21.166
060590762083,55.651
060590762084,12.49
060590863011,8.944
060590863012,10.909
060590863013,10.909
061110036081,8.062
061110037001,0.0
061110037002,0.0
061110039001,0.0
061110039002,0.0
060590863031,14.967
060590992293,2.0
060590992301,0.0
060590992302,0.0
060590992311,3.606
060590992312,1.732
060590992313,4.69
061130105122,4.796
061130105131,4.796
061130105132,3.742
061130106052,4.796
061130106073,4.123
060590992321,1.732
060590992513,1.0
060590993051,8.775
060590993052,12.806
060590993053,11.576
060590993054,10.863
060590993061,3.0
060590993062,11.576
060590993063,11.576
060590993064,7.874
060590994112,9.327
060590994113,8.246
060590994121,10.817
060590994122,10.817
060590994123,12.083
060590994131,14.491
060590994132,12.961
060590994133,12.806
060590994134,12.806
060590996052,10.1
060590997011,8.367
060650424102,197.773
060650425062,71.944
060650425212,18.439
060650426172,16.912
060650426173,26.589
060650426181,19.442
060650426191,22.383
060330011001,568.282
060590997012,8.367
060590997013,9.798
060590997021,8.602
060590997022,10.392
060590997023,11.576
060591100072,0.0
060591100081,0.0
060373012041,112.054
060373012042,164.657
060373013001,180.242
060373013002,308.044
060373014001,427.117
060373014002,220.649
060650432653,39.812
060650432661,23.13
060650432671,66.015
060650432672,5.0
060650432721,256.113
060650432741,212.153
